int,binary,isPrime
1498,10111011010,0
1499,10111011011,1
1500,10111011100,0
1501,10111011101,0
1502,10111011110,0
1503,10111011111,0
1504,10111100000,0
1505,10111100001,0
1506,10111100010,0
1507,10111100011,0
1508,10111100100,0
1509,10111100101,0
1510,10111100110,0
1511,10111100111,1
1512,10111101000,0
1513,10111101001,0
1514,10111101010,0
1515,10111101011,0
1516,10111101100,0
1517,10111101101,0
1518,10111101110,0
1519,10111101111,0
1520,10111110000,0
1521,10111110001,0
1522,10111110010,0
1523,10111110011,1
1524,10111110100,0
1525,10111110101,0
1526,10111110110,0
1527,10111110111,0
1528,10111111000,0
1529,10111111001,0
1530,10111111010,0
1531,10111111011,1
1532,10111111100,0
1533,10111111101,0
1534,10111111110,0
1535,10111111111,0
1536,11000000000,0
1537,11000000001,0
1538,11000000010,0
1539,11000000011,0
1540,11000000100,0
1541,11000000101,0
1542,11000000110,0
1543,11000000111,1
1544,11000001000,0
1545,11000001001,0
1546,11000001010,0
1547,11000001011,0
1548,11000001100,0
1549,11000001101,1
1550,11000001110,0
1551,11000001111,0
1552,11000010000,0
1553,11000010001,1
1554,11000010010,0
1555,11000010011,0
1556,11000010100,0
1557,11000010101,0
1558,11000010110,0
1559,11000010111,1
1560,11000011000,0
1561,11000011001,0
1562,11000011010,0
1563,11000011011,0
1564,11000011100,0
1565,11000011101,0
1566,11000011110,0
1567,11000011111,1
1568,11000100000,0
1569,11000100001,0
1570,11000100010,0
1571,11000100011,1
1572,11000100100,0
1573,11000100101,0
1574,11000100110,0
1575,11000100111,0
1576,11000101000,0
1577,11000101001,0
1578,11000101010,0
1579,11000101011,1
1580,11000101100,0
1581,11000101101,0
1582,11000101110,0
1583,11000101111,1
1584,11000110000,0
1585,11000110001,0
1586,11000110010,0
1587,11000110011,0
1588,11000110100,0
1589,11000110101,0
1590,11000110110,0
1591,11000110111,0
1592,11000111000,0
1593,11000111001,0
1594,11000111010,0
1595,11000111011,0
1596,11000111100,0
1597,11000111101,1
1598,11000111110,0
1599,11000111111,0
1600,11001000000,0
1601,11001000001,1
1602,11001000010,0
1603,11001000011,0
1604,11001000100,0
1605,11001000101,0
1606,11001000110,0
1607,11001000111,1
1608,11001001000,0
1609,11001001001,1
1610,11001001010,0
1611,11001001011,0
1612,11001001100,0
1613,11001001101,1
1614,11001001110,0
1615,11001001111,0
1616,11001010000,0
1617,11001010001,0
1618,11001010010,0
1619,11001010011,1
1620,11001010100,0
1621,11001010101,1
1622,11001010110,0
1623,11001010111,0
1624,11001011000,0
1625,11001011001,0
1626,11001011010,0
1627,11001011011,1
1628,11001011100,0
1629,11001011101,0
1630,11001011110,0
1631,11001011111,0
1632,11001100000,0
1633,11001100001,0
1634,11001100010,0
1635,11001100011,0
1636,11001100100,0
1637,11001100101,1
1638,11001100110,0
1639,11001100111,0
1640,11001101000,0
1641,11001101001,0
1642,11001101010,0
1643,11001101011,0
1644,11001101100,0
1645,11001101101,0
1646,11001101110,0
1647,11001101111,0
1648,11001110000,0
1649,11001110001,0
1650,11001110010,0
1651,11001110011,0
1652,11001110100,0
1653,11001110101,0
1654,11001110110,0
1655,11001110111,0
1656,11001111000,0
1657,11001111001,1
1658,11001111010,0
1659,11001111011,0
1660,11001111100,0
1661,11001111101,0
1662,11001111110,0
1663,11001111111,1
1664,11010000000,0
1665,11010000001,0
1666,11010000010,0
1667,11010000011,1
1668,11010000100,0
1669,11010000101,1
1670,11010000110,0
1671,11010000111,0
1672,11010001000,0
1673,11010001001,0
1674,11010001010,0
1675,11010001011,0
1676,11010001100,0
1677,11010001101,0
1678,11010001110,0
1679,11010001111,0
1680,11010010000,0
1681,11010010001,0
1682,11010010010,0
1683,11010010011,0
1684,11010010100,0
1685,11010010101,0
1686,11010010110,0
1687,11010010111,0
1688,11010011000,0
1689,11010011001,0
1690,11010011010,0
1691,11010011011,0
1692,11010011100,0
1693,11010011101,1
1694,11010011110,0
1695,11010011111,0
1696,11010100000,0
1697,11010100001,1
1698,11010100010,0
1699,11010100011,1
1700,11010100100,0
1701,11010100101,0
1702,11010100110,0
1703,11010100111,0
1704,11010101000,0
1705,11010101001,0
1706,11010101010,0
1707,11010101011,0
1708,11010101100,0
1709,11010101101,1
1710,11010101110,0
1711,11010101111,0
1712,11010110000,0
1713,11010110001,0
1714,11010110010,0
1715,11010110011,0
1716,11010110100,0
1717,11010110101,0
1718,11010110110,0
1719,11010110111,0
1720,11010111000,0
1721,11010111001,1
1722,11010111010,0
1723,11010111011,1
1724,11010111100,0
1725,11010111101,0
1726,11010111110,0
1727,11010111111,0
1728,11011000000,0
1729,11011000001,0
1730,11011000010,0
1731,11011000011,0
1732,11011000100,0
1733,11011000101,1
1734,11011000110,0
1735,11011000111,0
1736,11011001000,0
1737,11011001001,0
1738,11011001010,0
1739,11011001011,0
1740,11011001100,0
1741,11011001101,1
1742,11011001110,0
1743,11011001111,0
1744,11011010000,0
1745,11011010001,0
1746,11011010010,0
1747,11011010011,1
1748,11011010100,0
1749,11011010101,0
1750,11011010110,0
1751,11011010111,0
1752,11011011000,0
1753,11011011001,1
1754,11011011010,0
1755,11011011011,0
1756,11011011100,0
1757,11011011101,0
1758,11011011110,0
1759,11011011111,1
1760,11011100000,0
1761,11011100001,0
1762,11011100010,0
1763,11011100011,0
1764,11011100100,0
1765,11011100101,0
1766,11011100110,0
1767,11011100111,0
1768,11011101000,0
1769,11011101001,0
1770,11011101010,0
1771,11011101011,0
1772,11011101100,0
1773,11011101101,0
1774,11011101110,0
1775,11011101111,0
1776,11011110000,0
1777,11011110001,1
1778,11011110010,0
1779,11011110011,0
1780,11011110100,0
1781,11011110101,0
1782,11011110110,0
1783,11011110111,1
1784,11011111000,0
1785,11011111001,0
1786,11011111010,0
1787,11011111011,1
1788,11011111100,0
1789,11011111101,1
1790,11011111110,0
1791,11011111111,0
1792,11100000000,0
1793,11100000001,0
1794,11100000010,0
1795,11100000011,0
1796,11100000100,0
1797,11100000101,0
1798,11100000110,0
1799,11100000111,0
1800,11100001000,0
1801,11100001001,1
1802,11100001010,0
1803,11100001011,0
1804,11100001100,0
1805,11100001101,0
1806,11100001110,0
1807,11100001111,0
1808,11100010000,0
1809,11100010001,0
1810,11100010010,0
1811,11100010011,1
1812,11100010100,0
1813,11100010101,0
1814,11100010110,0
1815,11100010111,0
1816,11100011000,0
1817,11100011001,0
1818,11100011010,0
1819,11100011011,0
1820,11100011100,0
1821,11100011101,0
1822,11100011110,0
1823,11100011111,1
1824,11100100000,0
1825,11100100001,0
1826,11100100010,0
1827,11100100011,0
1828,11100100100,0
1829,11100100101,0
1830,11100100110,0
1831,11100100111,1
1832,11100101000,0
1833,11100101001,0
1834,11100101010,0
1835,11100101011,0
1836,11100101100,0
1837,11100101101,0
1838,11100101110,0
1839,11100101111,0
1840,11100110000,0
1841,11100110001,0
1842,11100110010,0
1843,11100110011,0
1844,11100110100,0
1845,11100110101,0
1846,11100110110,0
1847,11100110111,1
1848,11100111000,0
1849,11100111001,0
1850,11100111010,0
1851,11100111011,0
1852,11100111100,0
1853,11100111101,0
1854,11100111110,0
1855,11100111111,0
1856,11101000000,0
1857,11101000001,0
1858,11101000010,0
1859,11101000011,0
1860,11101000100,0
1861,11101000101,1
1862,11101000110,0
1863,11101000111,0
1864,11101001000,0
1865,11101001001,0
1866,11101001010,0
1867,11101001011,1
1868,11101001100,0
1869,11101001101,0
1870,11101001110,0
1871,11101001111,1
1872,11101010000,0
1873,11101010001,1
1874,11101010010,0
1875,11101010011,0
1876,11101010100,0
1877,11101010101,1
1878,11101010110,0
1879,11101010111,1
1880,11101011000,0
1881,11101011001,0
1882,11101011010,0
1883,11101011011,0
1884,11101011100,0
1885,11101011101,0
1886,11101011110,0
1887,11101011111,0
1888,11101100000,0
1889,11101100001,1
1890,11101100010,0
1891,11101100011,0
1892,11101100100,0
1893,11101100101,0
1894,11101100110,0
1895,11101100111,0
1896,11101101000,0
1897,11101101001,0
1898,11101101010,0
1899,11101101011,0
1900,11101101100,0
1901,11101101101,1
1902,11101101110,0
1903,11101101111,0
1904,11101110000,0
1905,11101110001,0
1906,11101110010,0
1907,11101110011,1
1908,11101110100,0
1909,11101110101,0
1910,11101110110,0
1911,11101110111,0
1912,11101111000,0
1913,11101111001,1
1914,11101111010,0
1915,11101111011,0
1916,11101111100,0
1917,11101111101,0
1918,11101111110,0
1919,11101111111,0
1920,11110000000,0
1921,11110000001,0
1922,11110000010,0
1923,11110000011,0
1924,11110000100,0
1925,11110000101,0
1926,11110000110,0
1927,11110000111,0
1928,11110001000,0
1929,11110001001,0
1930,11110001010,0
1931,11110001011,1
1932,11110001100,0
1933,11110001101,1
1934,11110001110,0
1935,11110001111,0
1936,11110010000,0
1937,11110010001,0
1938,11110010010,0
1939,11110010011,0
1940,11110010100,0
1941,11110010101,0
1942,11110010110,0
1943,11110010111,0
1944,11110011000,0
1945,11110011001,0
1946,11110011010,0
1947,11110011011,0
1948,11110011100,0
1949,11110011101,1
1950,11110011110,0
1951,11110011111,1
1952,11110100000,0
1953,11110100001,0
1954,11110100010,0
1955,11110100011,0
1956,11110100100,0
1957,11110100101,0
1958,11110100110,0
1959,11110100111,0
1960,11110101000,0
1961,11110101001,0
1962,11110101010,0
1963,11110101011,0
1964,11110101100,0
1965,11110101101,0
1966,11110101110,0
1967,11110101111,0
1968,11110110000,0
1969,11110110001,0
1970,11110110010,0
1971,11110110011,0
1972,11110110100,0
1973,11110110101,1
1974,11110110110,0
1975,11110110111,0
1976,11110111000,0
1977,11110111001,0
1978,11110111010,0
1979,11110111011,1
1980,11110111100,0
1981,11110111101,0
1982,11110111110,0
1983,11110111111,0
1984,11111000000,0
1985,11111000001,0
1986,11111000010,0
1987,11111000011,1
1988,11111000100,0
1989,11111000101,0
1990,11111000110,0
1991,11111000111,0
1992,11111001000,0
1993,11111001001,1
1994,11111001010,0
1995,11111001011,0
1996,11111001100,0
1997,11111001101,1
1998,11111001110,0
1999,11111001111,1
2000,11111010000,0
2001,11111010001,0
2002,11111010010,0
2003,11111010011,1
2004,11111010100,0
2005,11111010101,0
2006,11111010110,0
2007,11111010111,0
2008,11111011000,0
2009,11111011001,0
2010,11111011010,0
2011,11111011011,1
2012,11111011100,0
2013,11111011101,0
2014,11111011110,0
2015,11111011111,0
2016,11111100000,0
2017,11111100001,1
2018,11111100010,0
2019,11111100011,0
2020,11111100100,0
2021,11111100101,0
2022,11111100110,0
2023,11111100111,0
2024,11111101000,0
2025,11111101001,0
2026,11111101010,0
2027,11111101011,1
2028,11111101100,0
2029,11111101101,1
2030,11111101110,0
2031,11111101111,0
2032,11111110000,0
2033,11111110001,0
2034,11111110010,0
2035,11111110011,0
2036,11111110100,0
2037,11111110101,0
2038,11111110110,0
2039,11111110111,1
2040,11111111000,0
2041,11111111001,0
2042,11111111010,0
2043,11111111011,0
2044,11111111100,0
2045,11111111101,0
2046,11111111110,0
2047,11111111111,0
