int,binary,isPrime
148,0010010100,0
149,0010010101,1
150,0010010110,0
151,0010010111,1
152,0010011000,0
153,0010011001,0
154,0010011010,0
155,0010011011,0
156,0010011100,0
157,0010011101,1
158,0010011110,0
159,0010011111,0
160,0010100000,0
161,0010100001,0
162,0010100010,0
163,0010100011,1
164,0010100100,0
165,0010100101,0
166,0010100110,0
167,0010100111,1
168,0010101000,0
169,0010101001,0
170,0010101010,0
171,0010101011,0
172,0010101100,0
173,0010101101,1
174,0010101110,0
175,0010101111,0
176,0010110000,0
177,0010110001,0
178,0010110010,0
179,0010110011,1
180,0010110100,0
181,0010110101,1
182,0010110110,0
183,0010110111,0
184,0010111000,0
185,0010111001,0
186,0010111010,0
187,0010111011,0
188,0010111100,0
189,0010111101,0
190,0010111110,0
191,0010111111,1
192,0011000000,0
193,0011000001,1
194,0011000010,0
195,0011000011,0
196,0011000100,0
197,0011000101,1
198,0011000110,0
199,0011000111,1
200,0011001000,0
201,0011001001,0
202,0011001010,0
203,0011001011,0
204,0011001100,0
205,0011001101,0
206,0011001110,0
207,0011001111,0
208,0011010000,0
209,0011010001,0
210,0011010010,0
211,0011010011,1
212,0011010100,0
213,0011010101,0
214,0011010110,0
215,0011010111,0
216,0011011000,0
217,0011011001,0
218,0011011010,0
219,0011011011,0
220,0011011100,0
221,0011011101,0
222,0011011110,0
223,0011011111,1
224,0011100000,0
225,0011100001,0
226,0011100010,0
227,0011100011,1
228,0011100100,0
229,0011100101,1
230,0011100110,0
231,0011100111,0
232,0011101000,0
233,0011101001,1
234,0011101010,0
235,0011101011,0
236,0011101100,0
237,0011101101,0
238,0011101110,0
239,0011101111,1
240,0011110000,0
241,0011110001,1
242,0011110010,0
243,0011110011,0
244,0011110100,0
245,0011110101,0
246,0011110110,0
247,0011110111,0
248,0011111000,0
249,0011111001,0
250,0011111010,0
251,0011111011,1
252,0011111100,0
253,0011111101,0
254,0011111110,0
255,0011111111,0
256,0100000000,0
257,0100000001,1
258,0100000010,0
259,0100000011,0
260,0100000100,0
261,0100000101,0
262,0100000110,0
263,0100000111,1
264,0100001000,0
265,0100001001,0
266,0100001010,0
267,0100001011,0
268,0100001100,0
269,0100001101,1
270,0100001110,0
271,0100001111,1
272,0100010000,0
273,0100010001,0
274,0100010010,0
275,0100010011,0
276,0100010100,0
277,0100010101,1
278,0100010110,0
279,0100010111,0
280,0100011000,0
281,0100011001,1
282,0100011010,0
283,0100011011,1
284,0100011100,0
285,0100011101,0
286,0100011110,0
287,0100011111,0
288,0100100000,0
289,0100100001,0
290,0100100010,0
291,0100100011,0
292,0100100100,0
293,0100100101,1
294,0100100110,0
295,0100100111,0
296,0100101000,0
297,0100101001,0
298,0100101010,0
299,0100101011,0
300,0100101100,0
301,0100101101,0
302,0100101110,0
303,0100101111,0
304,0100110000,0
305,0100110001,0
306,0100110010,0
307,0100110011,1
308,0100110100,0
309,0100110101,0
310,0100110110,0
311,0100110111,1
312,0100111000,0
313,0100111001,1
314,0100111010,0
315,0100111011,0
316,0100111100,0
317,0100111101,1
318,0100111110,0
319,0100111111,0
320,0101000000,0
321,0101000001,0
322,0101000010,0
323,0101000011,0
324,0101000100,0
325,0101000101,0
326,0101000110,0
327,0101000111,0
328,0101001000,0
329,0101001001,0
330,0101001010,0
331,0101001011,1
332,0101001100,0
333,0101001101,0
334,0101001110,0
335,0101001111,0
336,0101010000,0
337,0101010001,1
338,0101010010,0
339,0101010011,0
340,0101010100,0
341,0101010101,0
342,0101010110,0
343,0101010111,0
344,0101011000,0
345,0101011001,0
346,0101011010,0
347,0101011011,1
348,0101011100,0
349,0101011101,1
350,0101011110,0
351,0101011111,0
352,0101100000,0
353,0101100001,1
354,0101100010,0
355,0101100011,0
356,0101100100,0
357,0101100101,0
358,0101100110,0
359,0101100111,1
360,0101101000,0
361,0101101001,0
362,0101101010,0
363,0101101011,0
364,0101101100,0
365,0101101101,0
366,0101101110,0
367,0101101111,1
368,0101110000,0
369,0101110001,0
370,0101110010,0
371,0101110011,0
372,0101110100,0
373,0101110101,1
374,0101110110,0
375,0101110111,0
376,0101111000,0
377,0101111001,0
378,0101111010,0
379,0101111011,1
380,0101111100,0
381,0101111101,0
382,0101111110,0
383,0101111111,1
384,0110000000,0
385,0110000001,0
386,0110000010,0
387,0110000011,0
388,0110000100,0
389,0110000101,1
390,0110000110,0
391,0110000111,0
392,0110001000,0
393,0110001001,0
394,0110001010,0
395,0110001011,0
396,0110001100,0
397,0110001101,1
398,0110001110,0
399,0110001111,0
400,0110010000,0
401,0110010001,1
402,0110010010,0
403,0110010011,0
404,0110010100,0
405,0110010101,0
406,0110010110,0
407,0110010111,0
408,0110011000,0
409,0110011001,1
410,0110011010,0
411,0110011011,0
412,0110011100,0
413,0110011101,0
414,0110011110,0
415,0110011111,0
416,0110100000,0
417,0110100001,0
418,0110100010,0
419,0110100011,1
420,0110100100,0
421,0110100101,1
422,0110100110,0
423,0110100111,0
424,0110101000,0
425,0110101001,0
426,0110101010,0
427,0110101011,0
428,0110101100,0
429,0110101101,0
430,0110101110,0
431,0110101111,1
432,0110110000,0
433,0110110001,1
434,0110110010,0
435,0110110011,0
436,0110110100,0
437,0110110101,0
438,0110110110,0
439,0110110111,1
440,0110111000,0
441,0110111001,0
442,0110111010,0
443,0110111011,1
444,0110111100,0
445,0110111101,0
446,0110111110,0
447,0110111111,0
448,0111000000,0
449,0111000001,1
450,0111000010,0
451,0111000011,0
452,0111000100,0
453,0111000101,0
454,0111000110,0
455,0111000111,0
456,0111001000,0
457,0111001001,1
458,0111001010,0
459,0111001011,0
460,0111001100,0
461,0111001101,1
462,0111001110,0
463,0111001111,1
464,0111010000,0
465,0111010001,0
466,0111010010,0
467,0111010011,1
468,0111010100,0
469,0111010101,0
470,0111010110,0
471,0111010111,0
472,0111011000,0
473,0111011001,0
474,0111011010,0
475,0111011011,0
476,0111011100,0
477,0111011101,0
478,0111011110,0
479,0111011111,1
480,0111100000,0
481,0111100001,0
482,0111100010,0
483,0111100011,0
484,0111100100,0
485,0111100101,0
486,0111100110,0
487,0111100111,1
488,0111101000,0
489,0111101001,0
490,0111101010,0
491,0111101011,1
492,0111101100,0
493,0111101101,0
494,0111101110,0
495,0111101111,0
496,0111110000,0
497,0111110001,0
498,0111110010,0
499,0111110011,1
500,0111110100,0
501,0111110101,0
502,0111110110,0
503,0111110111,1
504,0111111000,0
505,0111111001,0
506,0111111010,0
507,0111111011,0
508,0111111100,0
509,0111111101,1
510,0111111110,0
511,0111111111,0
512,1000000000,0
513,1000000001,0
514,1000000010,0
515,1000000011,0
516,1000000100,0
517,1000000101,0
518,1000000110,0
519,1000000111,0
520,1000001000,0
521,1000001001,1
522,1000001010,0
523,1000001011,1
524,1000001100,0
525,1000001101,0
526,1000001110,0
527,1000001111,0
528,1000010000,0
529,1000010001,0
530,1000010010,0
531,1000010011,0
532,1000010100,0
533,1000010101,0
534,1000010110,0
535,1000010111,0
536,1000011000,0
537,1000011001,0
538,1000011010,0
539,1000011011,0
540,1000011100,0
541,1000011101,1
542,1000011110,0
543,1000011111,0
544,1000100000,0
545,1000100001,0
546,1000100010,0
547,1000100011,1
548,1000100100,0
549,1000100101,0
550,1000100110,0
551,1000100111,0
552,1000101000,0
553,1000101001,0
554,1000101010,0
555,1000101011,0
556,1000101100,0
557,1000101101,1
558,1000101110,0
559,1000101111,0
560,1000110000,0
561,1000110001,0
562,1000110010,0
563,1000110011,1
564,1000110100,0
565,1000110101,0
566,1000110110,0
567,1000110111,0
568,1000111000,0
569,1000111001,1
570,1000111010,0
571,1000111011,1
572,1000111100,0
573,1000111101,0
574,1000111110,0
575,1000111111,0
576,1001000000,0
577,1001000001,1
578,1001000010,0
579,1001000011,0
580,1001000100,0
581,1001000101,0
582,1001000110,0
583,1001000111,0
584,1001001000,0
585,1001001001,0
586,1001001010,0
587,1001001011,1
588,1001001100,0
589,1001001101,0
590,1001001110,0
591,1001001111,0
592,1001010000,0
593,1001010001,1
594,1001010010,0
595,1001010011,0
596,1001010100,0
597,1001010101,0
598,1001010110,0
599,1001010111,1
600,1001011000,0
601,1001011001,1
602,1001011010,0
603,1001011011,0
604,1001011100,0
605,1001011101,0
606,1001011110,0
607,1001011111,1
608,1001100000,0
609,1001100001,0
610,1001100010,0
611,1001100011,0
612,1001100100,0
613,1001100101,1
614,1001100110,0
615,1001100111,0
616,1001101000,0
617,1001101001,1
618,1001101010,0
619,1001101011,1
620,1001101100,0
621,1001101101,0
622,1001101110,0
623,1001101111,0
624,1001110000,0
625,1001110001,0
626,1001110010,0
627,1001110011,0
628,1001110100,0
629,1001110101,0
630,1001110110,0
631,1001110111,1
632,1001111000,0
633,1001111001,0
634,1001111010,0
635,1001111011,0
636,1001111100,0
637,1001111101,0
638,1001111110,0
639,1001111111,0
640,1010000000,0
641,1010000001,1
642,1010000010,0
643,1010000011,1
644,1010000100,0
645,1010000101,0
646,1010000110,0
647,1010000111,1
648,1010001000,0
649,1010001001,0
650,1010001010,0
651,1010001011,0
652,1010001100,0
653,1010001101,1
654,1010001110,0
655,1010001111,0
656,1010010000,0
657,1010010001,0
658,1010010010,0
659,1010010011,1
660,1010010100,0
661,1010010101,1
662,1010010110,0
663,1010010111,0
664,1010011000,0
665,1010011001,0
666,1010011010,0
667,1010011011,0
668,1010011100,0
669,1010011101,0
670,1010011110,0
671,1010011111,0
672,1010100000,0
673,1010100001,1
674,1010100010,0
675,1010100011,0
676,1010100100,0
677,1010100101,1
678,1010100110,0
679,1010100111,0
680,1010101000,0
681,1010101001,0
682,1010101010,0
683,1010101011,1
684,1010101100,0
685,1010101101,0
686,1010101110,0
687,1010101111,0
688,1010110000,0
689,1010110001,0
690,1010110010,0
691,1010110011,1
692,1010110100,0
693,1010110101,0
694,1010110110,0
695,1010110111,0
696,1010111000,0
697,1010111001,0
698,1010111010,0
699,1010111011,0
700,1010111100,0
701,1010111101,1
702,1010111110,0
703,1010111111,0
704,1011000000,0
705,1011000001,0
706,1011000010,0
707,1011000011,0
708,1011000100,0
709,1011000101,1
710,1011000110,0
711,1011000111,0
712,1011001000,0
713,1011001001,0
714,1011001010,0
715,1011001011,0
716,1011001100,0
717,1011001101,0
718,1011001110,0
719,1011001111,1
720,1011010000,0
721,1011010001,0
722,1011010010,0
723,1011010011,0
724,1011010100,0
725,1011010101,0
726,1011010110,0
727,1011010111,1
728,1011011000,0
729,1011011001,0
730,1011011010,0
731,1011011011,0
732,1011011100,0
733,1011011101,1
734,1011011110,0
735,1011011111,0
736,1011100000,0
737,1011100001,0
738,1011100010,0
739,1011100011,1
740,1011100100,0
741,1011100101,0
742,1011100110,0
743,1011100111,1
744,1011101000,0
745,1011101001,0
746,1011101010,0
747,1011101011,0
748,1011101100,0
749,1011101101,0
750,1011101110,0
751,1011101111,1
752,1011110000,0
753,1011110001,0
754,1011110010,0
755,1011110011,0
756,1011110100,0
757,1011110101,1
758,1011110110,0
759,1011110111,0
760,1011111000,0
761,1011111001,1
762,1011111010,0
763,1011111011,0
764,1011111100,0
765,1011111101,0
766,1011111110,0
767,1011111111,0
768,1100000000,0
769,1100000001,1
770,1100000010,0
771,1100000011,0
772,1100000100,0
773,1100000101,1
774,1100000110,0
775,1100000111,0
776,1100001000,0
777,1100001001,0
778,1100001010,0
779,1100001011,0
780,1100001100,0
781,1100001101,0
782,1100001110,0
783,1100001111,0
784,1100010000,0
785,1100010001,0
786,1100010010,0
787,1100010011,1
788,1100010100,0
789,1100010101,0
790,1100010110,0
791,1100010111,0
792,1100011000,0
793,1100011001,0
794,1100011010,0
795,1100011011,0
796,1100011100,0
797,1100011101,1
798,1100011110,0
799,1100011111,0
800,1100100000,0
801,1100100001,0
802,1100100010,0
803,1100100011,0
804,1100100100,0
805,1100100101,0
806,1100100110,0
807,1100100111,0
808,1100101000,0
809,1100101001,1
810,1100101010,0
811,1100101011,1
812,1100101100,0
813,1100101101,0
814,1100101110,0
815,1100101111,0
816,1100110000,0
817,1100110001,0
818,1100110010,0
819,1100110011,0
820,1100110100,0
821,1100110101,1
822,1100110110,0
823,1100110111,1
824,1100111000,0
825,1100111001,0
826,1100111010,0
827,1100111011,1
828,1100111100,0
829,1100111101,1
830,1100111110,0
831,1100111111,0
832,1101000000,0
833,1101000001,0
834,1101000010,0
835,1101000011,0
836,1101000100,0
837,1101000101,0
838,1101000110,0
839,1101000111,1
840,1101001000,0
841,1101001001,0
842,1101001010,0
843,1101001011,0
844,1101001100,0
845,1101001101,0
846,1101001110,0
847,1101001111,0
848,1101010000,0
849,1101010001,0
850,1101010010,0
851,1101010011,0
852,1101010100,0
853,1101010101,1
854,1101010110,0
855,1101010111,0
856,1101011000,0
857,1101011001,1
858,1101011010,0
859,1101011011,1
860,1101011100,0
861,1101011101,0
862,1101011110,0
863,1101011111,1
864,1101100000,0
865,1101100001,0
866,1101100010,0
867,1101100011,0
868,1101100100,0
869,1101100101,0
870,1101100110,0
871,1101100111,0
872,1101101000,0
873,1101101001,0
874,1101101010,0
875,1101101011,0
876,1101101100,0
877,1101101101,1
878,1101101110,0
879,1101101111,0
880,1101110000,0
881,1101110001,1
882,1101110010,0
883,1101110011,1
884,1101110100,0
885,1101110101,0
886,1101110110,0
887,1101110111,1
888,1101111000,0
889,1101111001,0
890,1101111010,0
891,1101111011,0
892,1101111100,0
893,1101111101,0
894,1101111110,0
895,1101111111,0
896,1110000000,0
897,1110000001,0
898,1110000010,0
899,1110000011,0
900,1110000100,0
901,1110000101,0
902,1110000110,0
903,1110000111,0
904,1110001000,0
905,1110001001,0
906,1110001010,0
907,1110001011,1
908,1110001100,0
909,1110001101,0
910,1110001110,0
911,1110001111,1
912,1110010000,0
913,1110010001,0
914,1110010010,0
915,1110010011,0
916,1110010100,0
917,1110010101,0
918,1110010110,0
919,1110010111,1
920,1110011000,0
921,1110011001,0
922,1110011010,0
923,1110011011,0
924,1110011100,0
925,1110011101,0
926,1110011110,0
927,1110011111,0
928,1110100000,0
929,1110100001,1
930,1110100010,0
931,1110100011,0
932,1110100100,0
933,1110100101,0
934,1110100110,0
935,1110100111,0
936,1110101000,0
937,1110101001,1
938,1110101010,0
939,1110101011,0
940,1110101100,0
941,1110101101,1
942,1110101110,0
943,1110101111,0
944,1110110000,0
945,1110110001,0
946,1110110010,0
947,1110110011,1
948,1110110100,0
949,1110110101,0
950,1110110110,0
951,1110110111,0
952,1110111000,0
953,1110111001,1
954,1110111010,0
955,1110111011,0
956,1110111100,0
957,1110111101,0
958,1110111110,0
959,1110111111,0
960,1111000000,0
961,1111000001,0
962,1111000010,0
963,1111000011,0
964,1111000100,0
965,1111000101,0
966,1111000110,0
967,1111000111,1
968,1111001000,0
969,1111001001,0
970,1111001010,0
971,1111001011,1
972,1111001100,0
973,1111001101,0
974,1111001110,0
975,1111001111,0
976,1111010000,0
977,1111010001,1
978,1111010010,0
979,1111010011,0
980,1111010100,0
981,1111010101,0
982,1111010110,0
983,1111010111,1
984,1111011000,0
985,1111011001,0
986,1111011010,0
987,1111011011,0
988,1111011100,0
989,1111011101,0
990,1111011110,0
991,1111011111,1
992,1111100000,0
993,1111100001,0
994,1111100010,0
995,1111100011,0
996,1111100100,0
997,1111100101,1
998,1111100110,0
999,1111100111,0
1000,1111101000,0
1001,1111101001,0
1002,1111101010,0
1003,1111101011,0
1004,1111101100,0
1005,1111101101,0
1006,1111101110,0
1007,1111101111,0
1008,1111110000,0
1009,1111110001,1
1010,1111110010,0
1011,1111110011,0
1012,1111110100,0
1013,1111110101,1
1014,1111110110,0
1015,1111110111,0
1016,1111111000,0
1017,1111111001,0
1018,1111111010,0
1019,1111111011,1
1020,1111111100,0
1021,1111111101,1
1022,1111111110,0
1023,1111111111,0
